stimulus_id,base_id,onset,medial,nucleus,coda,ipa,pinyin,pinyin_number,ascii,tone,is_attested,is_rare,rarity,source_row,original_line_number
shei1,shei,ʂ,,ə,i,ʂei,shēi,shei1,shei,1,unknown,True,rare,342,607
shei2,shei,ʂ,,ə,i,ʂei,shéi,shei2,shei,2,unknown,True,rare,342,607
shei3,shei,ʂ,,ə,i,ʂei,shěi,shei3,shei,3,unknown,True,rare,342,607
shei4,shei,ʂ,,ə,i,ʂei,shèi,shei4,shei,4,unknown,True,rare,342,607
shei5,shei,ʂ,,ə,i,ʂei,shei,shei5,shei,5,unknown,True,rare,342,607
shou1,shou,ʂ,,ə,u,ʂou,shōu,shou1,shou,1,unknown,False,common,343,608
shou2,shou,ʂ,,ə,u,ʂou,shóu,shou2,shou,2,unknown,False,common,343,608
shou3,shou,ʂ,,ə,u,ʂou,shǒu,shou3,shou,3,unknown,False,common,343,608
shou4,shou,ʂ,,ə,u,ʂou,shòu,shou4,shou,4,unknown,False,common,343,608
shou5,shou,ʂ,,ə,u,ʂou,shou,shou5,shou,5,unknown,False,common,343,608
shen1,shen,ʂ,,ə,n,ʂən,shēn,shen1,shen,1,unknown,False,common,344,609
shen2,shen,ʂ,,ə,n,ʂən,shén,shen2,shen,2,unknown,False,common,344,609
shen3,shen,ʂ,,ə,n,ʂən,shěn,shen3,shen,3,unknown,False,common,344,609
shen4,shen,ʂ,,ə,n,ʂən,shèn,shen4,shen,4,unknown,False,common,344,609
shen5,shen,ʂ,,ə,n,ʂən,shen,shen5,shen,5,unknown,False,common,344,609
sheng1,sheng,ʂ,,ə,ŋ,ʂəŋ,shēng,sheng1,sheng,1,unknown,False,common,345,610
sheng2,sheng,ʂ,,ə,ŋ,ʂəŋ,shéng,sheng2,sheng,2,unknown,False,common,345,610
sheng3,sheng,ʂ,,ə,ŋ,ʂəŋ,shěng,sheng3,sheng,3,unknown,False,common,345,610
sheng4,sheng,ʂ,,ə,ŋ,ʂəŋ,shèng,sheng4,sheng,4,unknown,False,common,345,610
sheng5,sheng,ʂ,,ə,ŋ,ʂəŋ,sheng,sheng5,sheng,5,unknown,False,common,345,610
sha1,sha,ʂ,,a,,ʂa,shā,sha1,sha,1,unknown,False,common,346,611
sha2,sha,ʂ,,a,,ʂa,shá,sha2,sha,2,unknown,False,common,346,611
sha3,sha,ʂ,,a,,ʂa,shǎ,sha3,sha,3,unknown,False,common,346,611
sha4,sha,ʂ,,a,,ʂa,shà,sha4,sha,4,unknown,False,common,346,611
sha5,sha,ʂ,,a,,ʂa,sha,sha5,sha,5,unknown,False,common,346,611
shai1,shai,ʂ,,a,i,ʂai,shāi,shai1,shai,1,unknown,True,rare,347,612
shai2,shai,ʂ,,a,i,ʂai,shái,shai2,shai,2,unknown,True,rare,347,612
shai3,shai,ʂ,,a,i,ʂai,shǎi,shai3,shai,3,unknown,True,rare,347,612
shai4,shai,ʂ,,a,i,ʂai,shài,shai4,shai,4,unknown,True,rare,347,612
shai5,shai,ʂ,,a,i,ʂai,shai,shai5,shai,5,unknown,True,rare,347,612
shao1,shao,ʂ,,a,u,ʂau,shāo,shao1,shao,1,unknown,False,common,348,613
shao2,shao,ʂ,,a,u,ʂau,sháo,shao2,shao,2,unknown,False,common,348,613
shao3,shao,ʂ,,a,u,ʂau,shǎo,shao3,shao,3,unknown,False,common,348,613
shao4,shao,ʂ,,a,u,ʂau,shào,shao4,shao,4,unknown,False,common,348,613
shao5,shao,ʂ,,a,u,ʂau,shao,shao5,shao,5,unknown,False,common,348,613
shan1,shan,ʂ,,a,n,ʂan,shān,shan1,shan,1,unknown,False,common,349,614
shan2,shan,ʂ,,a,n,ʂan,shán,shan2,shan,2,unknown,False,common,349,614
shan3,shan,ʂ,,a,n,ʂan,shǎn,shan3,shan,3,unknown,False,common,349,614
shan4,shan,ʂ,,a,n,ʂan,shàn,shan4,shan,4,unknown,False,common,349,614
shan5,shan,ʂ,,a,n,ʂan,shan,shan5,shan,5,unknown,False,common,349,614
shang1,shang,ʂ,,a,ŋ,ʂaŋ,shāng,shang1,shang,1,unknown,False,common,350,615
shang2,shang,ʂ,,a,ŋ,ʂaŋ,sháng,shang2,shang,2,unknown,False,common,350,615
shang3,shang,ʂ,,a,ŋ,ʂaŋ,shǎng,shang3,shang,3,unknown,False,common,350,615
shang4,shang,ʂ,,a,ŋ,ʂaŋ,shàng,shang4,shang,4,unknown,False,common,350,615
shang5,shang,ʂ,,a,ŋ,ʂaŋ,shang,shang5,shang,5,unknown,False,common,350,615
shuo1,shuo,ʂ,w,ə,,ʂuo,shuō,shuo1,shuo,1,unknown,False,common,351,623
shuo2,shuo,ʂ,w,ə,,ʂuo,shuó,shuo2,shuo,2,unknown,False,common,351,623
shuo3,shuo,ʂ,w,ə,,ʂuo,shuǒ,shuo3,shuo,3,unknown,False,common,351,623
shuo4,shuo,ʂ,w,ə,,ʂuo,shuò,shuo4,shuo,4,unknown,False,common,351,623
shuo5,shuo,ʂ,w,ə,,ʂuo,shuo,shuo5,shuo,5,unknown,False,common,351,623
shui1,shui,ʂ,w,ə,i,ʂuei,shuī,shui1,shui,1,unknown,False,common,352,624
shui2,shui,ʂ,w,ə,i,ʂuei,shuí,shui2,shui,2,unknown,False,common,352,624
shui3,shui,ʂ,w,ə,i,ʂuei,shuǐ,shui3,shui,3,unknown,False,common,352,624
shui4,shui,ʂ,w,ə,i,ʂuei,shuì,shui4,shui,4,unknown,False,common,352,624
shui5,shui,ʂ,w,ə,i,ʂuei,shui,shui5,shui,5,unknown,False,common,352,624
shun1,shun,ʂ,w,ə,n,ʂuən,shūn,shun1,shun,1,unknown,False,common,353,625
shun2,shun,ʂ,w,ə,n,ʂuən,shún,shun2,shun,2,unknown,False,common,353,625
shun3,shun,ʂ,w,ə,n,ʂuən,shǔn,shun3,shun,3,unknown,False,common,353,625
shun4,shun,ʂ,w,ə,n,ʂuən,shùn,shun4,shun,4,unknown,False,common,353,625
shun5,shun,ʂ,w,ə,n,ʂuən,shun,shun5,shun,5,unknown,False,common,353,625
shua1,shua,ʂ,w,a,,ʂua,shuā,shua1,shua,1,unknown,True,rare,354,627
shua2,shua,ʂ,w,a,,ʂua,shuá,shua2,shua,2,unknown,True,rare,354,627
shua3,shua,ʂ,w,a,,ʂua,shuǎ,shua3,shua,3,unknown,True,rare,354,627
shua4,shua,ʂ,w,a,,ʂua,shuà,shua4,shua,4,unknown,True,rare,354,627
shua5,shua,ʂ,w,a,,ʂua,shua,shua5,shua,5,unknown,True,rare,354,627
shuai1,shuai,ʂ,w,a,i,ʂuai,shuāi,shuai1,shuai,1,unknown,False,common,355,628
shuai2,shuai,ʂ,w,a,i,ʂuai,shuái,shuai2,shuai,2,unknown,False,common,355,628
shuai3,shuai,ʂ,w,a,i,ʂuai,shuǎi,shuai3,shuai,3,unknown,False,common,355,628
shuai4,shuai,ʂ,w,a,i,ʂuai,shuài,shuai4,shuai,4,unknown,False,common,355,628
shuai5,shuai,ʂ,w,a,i,ʂuai,shuai,shuai5,shuai,5,unknown,False,common,355,628
shuan1,shuan,ʂ,w,a,n,ʂuan,shuān,shuan1,shuan,1,unknown,False,common,356,629
shuan2,shuan,ʂ,w,a,n,ʂuan,shuán,shuan2,shuan,2,unknown,False,common,356,629
shuan3,shuan,ʂ,w,a,n,ʂuan,shuǎn,shuan3,shuan,3,unknown,False,common,356,629
shuan4,shuan,ʂ,w,a,n,ʂuan,shuàn,shuan4,shuan,4,unknown,False,common,356,629
shuan5,shuan,ʂ,w,a,n,ʂuan,shuan,shuan5,shuan,5,unknown,False,common,356,629
shuang1,shuang,ʂ,w,a,ŋ,ʂuaŋ,shuāng,shuang1,shuang,1,unknown,False,common,357,630
shuang2,shuang,ʂ,w,a,ŋ,ʂuaŋ,shuáng,shuang2,shuang,2,unknown,False,common,357,630
shuang3,shuang,ʂ,w,a,ŋ,ʂuaŋ,shuǎng,shuang3,shuang,3,unknown,False,common,357,630
shuang4,shuang,ʂ,w,a,ŋ,ʂuaŋ,shuàng,shuang4,shuang,4,unknown,False,common,357,630
shuang5,shuang,ʂ,w,a,ŋ,ʂuaŋ,shuang,shuang5,shuang,5,unknown,False,common,357,630
ri1_row0358,ri,ʐ,,i,,ʐɻ̩,rī,ri1,ri,1,unknown,True,rare,358,634
ri2_row0358,ri,ʐ,,i,,ʐɻ̩,rí,ri2,ri,2,unknown,True,rare,358,634
ri3_row0358,ri,ʐ,,i,,ʐɻ̩,rǐ,ri3,ri,3,unknown,True,rare,358,634
ri4_row0358,ri,ʐ,,i,,ʐɻ̩,rì,ri4,ri,4,unknown,True,rare,358,634
ri5_row0358,ri,ʐ,,i,,ʐɻ̩,ri,ri5,ri,5,unknown,True,rare,358,634
ru1,ru,ʐ,,u,,ʐu,rū,ru1,ru,1,unknown,False,common,359,637
ru2,ru,ʐ,,u,,ʐu,rú,ru2,ru,2,unknown,False,common,359,637
ru3,ru,ʐ,,u,,ʐu,rǔ,ru3,ru,3,unknown,False,common,359,637
ru4,ru,ʐ,,u,,ʐu,rù,ru4,ru,4,unknown,False,common,359,637
ru5,ru,ʐ,,u,,ʐu,ru,ru5,ru,5,unknown,False,common,359,637
rong1,rong,ʐ,,u,ŋ,ʐuŋ,rōng,rong1,rong,1,unknown,False,common,360,638
rong2,rong,ʐ,,u,ŋ,ʐuŋ,róng,rong2,rong,2,unknown,False,common,360,638
rong3,rong,ʐ,,u,ŋ,ʐuŋ,rǒng,rong3,rong,3,unknown,False,common,360,638
rong4,rong,ʐ,,u,ŋ,ʐuŋ,ròng,rong4,rong,4,unknown,False,common,360,638
rong5,rong,ʐ,,u,ŋ,ʐuŋ,rong,rong5,rong,5,unknown,False,common,360,638
re1,re,ʐ,,ə,,ʐɤ,rē,re1,re,1,unknown,True,rare,361,641
re2,re,ʐ,,ə,,ʐɤ,ré,re2,re,2,unknown,True,rare,361,641
re3,re,ʐ,,ə,,ʐɤ,rě,re3,re,3,unknown,True,rare,361,641
re4,re,ʐ,,ə,,ʐɤ,rè,re4,re,4,unknown,True,rare,361,641
re5,re,ʐ,,ə,,ʐɤ,re,re5,re,5,unknown,True,rare,361,641
rou1,rou,ʐ,,ə,u,ʐou,rōu,rou1,rou,1,unknown,False,common,362,643
rou2,rou,ʐ,,ə,u,ʐou,róu,rou2,rou,2,unknown,False,common,362,643
rou3,rou,ʐ,,ə,u,ʐou,rǒu,rou3,rou,3,unknown,False,common,362,643
rou4,rou,ʐ,,ə,u,ʐou,ròu,rou4,rou,4,unknown,False,common,362,643
rou5,rou,ʐ,,ə,u,ʐou,rou,rou5,rou,5,unknown,False,common,362,643
ren1,ren,ʐ,,ə,n,ʐən,rēn,ren1,ren,1,unknown,False,common,363,644
ren2,ren,ʐ,,ə,n,ʐən,rén,ren2,ren,2,unknown,False,common,363,644
ren3,ren,ʐ,,ə,n,ʐən,rěn,ren3,ren,3,unknown,False,common,363,644
ren4,ren,ʐ,,ə,n,ʐən,rèn,ren4,ren,4,unknown,False,common,363,644
ren5,ren,ʐ,,ə,n,ʐən,ren,ren5,ren,5,unknown,False,common,363,644
reng1,reng,ʐ,,ə,ŋ,ʐəŋ,rēng,reng1,reng,1,unknown,True,rare,364,645
reng2,reng,ʐ,,ə,ŋ,ʐəŋ,réng,reng2,reng,2,unknown,True,rare,364,645
reng3,reng,ʐ,,ə,ŋ,ʐəŋ,rěng,reng3,reng,3,unknown,True,rare,364,645
reng4,reng,ʐ,,ə,ŋ,ʐəŋ,rèng,reng4,reng,4,unknown,True,rare,364,645
reng5,reng,ʐ,,ə,ŋ,ʐəŋ,reng,reng5,reng,5,unknown,True,rare,364,645
rao1,rao,ʐ,,a,u,ʐau,rāo,rao1,rao,1,unknown,False,common,365,648
rao2,rao,ʐ,,a,u,ʐau,ráo,rao2,rao,2,unknown,False,common,365,648
rao3,rao,ʐ,,a,u,ʐau,rǎo,rao3,rao,3,unknown,False,common,365,648
rao4,rao,ʐ,,a,u,ʐau,rào,rao4,rao,4,unknown,False,common,365,648
rao5,rao,ʐ,,a,u,ʐau,rao,rao5,rao,5,unknown,False,common,365,648
ran1,ran,ʐ,,a,n,ʐan,rān,ran1,ran,1,unknown,False,common,366,649
ran2,ran,ʐ,,a,n,ʐan,rán,ran2,ran,2,unknown,False,common,366,649
ran3,ran,ʐ,,a,n,ʐan,rǎn,ran3,ran,3,unknown,False,common,366,649
ran4,ran,ʐ,,a,n,ʐan,ràn,ran4,ran,4,unknown,False,common,366,649
ran5,ran,ʐ,,a,n,ʐan,ran,ran5,ran,5,unknown,False,common,366,649
rang1,rang,ʐ,,a,ŋ,ʐaŋ,rāng,rang1,rang,1,unknown,False,common,367,650
rang2,rang,ʐ,,a,ŋ,ʐaŋ,ráng,rang2,rang,2,unknown,False,common,367,650
rang3,rang,ʐ,,a,ŋ,ʐaŋ,rǎng,rang3,rang,3,unknown,False,common,367,650
rang4,rang,ʐ,,a,ŋ,ʐaŋ,ràng,rang4,rang,4,unknown,False,common,367,650
rang5,rang,ʐ,,a,ŋ,ʐaŋ,rang,rang5,rang,5,unknown,False,common,367,650
ruo1,ruo,ʐ,w,ə,,ʐuo,ruō,ruo1,ruo,1,unknown,True,rare,368,658
ruo2,ruo,ʐ,w,ə,,ʐuo,ruó,ruo2,ruo,2,unknown,True,rare,368,658
ruo3,ruo,ʐ,w,ə,,ʐuo,ruǒ,ruo3,ruo,3,unknown,True,rare,368,658
ruo4,ruo,ʐ,w,ə,,ʐuo,ruò,ruo4,ruo,4,unknown,True,rare,368,658
ruo5,ruo,ʐ,w,ə,,ʐuo,ruo,ruo5,ruo,5,unknown,True,rare,368,658
rui1,rui,ʐ,w,ə,i,ʐuei,ruī,rui1,rui,1,unknown,False,common,369,659
rui2,rui,ʐ,w,ə,i,ʐuei,ruí,rui2,rui,2,unknown,False,common,369,659
rui3,rui,ʐ,w,ə,i,ʐuei,ruǐ,rui3,rui,3,unknown,False,common,369,659
rui4,rui,ʐ,w,ə,i,ʐuei,ruì,rui4,rui,4,unknown,False,common,369,659
rui5,rui,ʐ,w,ə,i,ʐuei,rui,rui5,rui,5,unknown,False,common,369,659
run1,run,ʐ,w,ə,n,ʐuən,rūn,run1,run,1,unknown,True,rare,370,660
run2,run,ʐ,w,ə,n,ʐuən,rún,run2,run,2,unknown,True,rare,370,660
run3,run,ʐ,w,ə,n,ʐuən,rǔn,run3,run,3,unknown,True,rare,370,660
run4,run,ʐ,w,ə,n,ʐuən,rùn,run4,run,4,unknown,True,rare,370,660
run5,run,ʐ,w,ə,n,ʐuən,run,run5,run,5,unknown,True,rare,370,660
rua1,rua,ʐ,w,a,,ʐua,ruā,rua1,rua,1,unknown,False,common,371,662
rua2,rua,ʐ,w,a,,ʐua,ruá,rua2,rua,2,unknown,False,common,371,662
rua3,rua,ʐ,w,a,,ʐua,ruǎ,rua3,rua,3,unknown,False,common,371,662
rua4,rua,ʐ,w,a,,ʐua,ruà,rua4,rua,4,unknown,False,common,371,662
rua5,rua,ʐ,w,a,,ʐua,rua,rua5,rua,5,unknown,False,common,371,662
ruan1,ruan,ʐ,w,a,n,ʐuan,ruān,ruan1,ruan,1,unknown,True,rare,372,664
ruan2,ruan,ʐ,w,a,n,ʐuan,ruán,ruan2,ruan,2,unknown,True,rare,372,664
ruan3,ruan,ʐ,w,a,n,ʐuan,ruǎn,ruan3,ruan,3,unknown,True,rare,372,664
ruan4,ruan,ʐ,w,a,n,ʐuan,ruàn,ruan4,ruan,4,unknown,True,rare,372,664
ruan5,ruan,ʐ,w,a,n,ʐuan,ruan,ruan5,ruan,5,unknown,True,rare,372,664
zi1,zi,t͡s,,i,,t͡sɿ,zī,zi1,zi,1,unknown,False,common,373,669
zi2,zi,t͡s,,i,,t͡sɿ,zí,zi2,zi,2,unknown,False,common,373,669
zi3,zi,t͡s,,i,,t͡sɿ,zǐ,zi3,zi,3,unknown,False,common,373,669
zi4,zi,t͡s,,i,,t͡sɿ,zì,zi4,zi,4,unknown,False,common,373,669
zi5,zi,t͡s,,i,,t͡sɿ,zi,zi5,zi,5,unknown,False,common,373,669
zu1,zu,t͡s,,u,,t͡su,zū,zu1,zu,1,unknown,False,common,374,672
zu2,zu,t͡s,,u,,t͡su,zú,zu2,zu,2,unknown,False,common,374,672
zu3,zu,t͡s,,u,,t͡su,zǔ,zu3,zu,3,unknown,False,common,374,672
zu4,zu,t͡s,,u,,t͡su,zù,zu4,zu,4,unknown,False,common,374,672
zu5,zu,t͡s,,u,,t͡su,zu,zu5,zu,5,unknown,False,common,374,672
zong1,zong,t͡s,,u,ŋ,t͡suŋ,zōng,zong1,zong,1,unknown,False,common,375,673
zong2,zong,t͡s,,u,ŋ,t͡suŋ,zóng,zong2,zong,2,unknown,False,common,375,673
zong3,zong,t͡s,,u,ŋ,t͡suŋ,zǒng,zong3,zong,3,unknown,False,common,375,673
zong4,zong,t͡s,,u,ŋ,t͡suŋ,zòng,zong4,zong,4,unknown,False,common,375,673
zong5,zong,t͡s,,u,ŋ,t͡suŋ,zong,zong5,zong,5,unknown,False,common,375,673
ze1,ze,t͡s,,ə,,t͡sɤ,zē,ze1,ze,1,unknown,False,common,376,676
ze2,ze,t͡s,,ə,,t͡sɤ,zé,ze2,ze,2,unknown,False,common,376,676
ze3,ze,t͡s,,ə,,t͡sɤ,zě,ze3,ze,3,unknown,False,common,376,676
ze4,ze,t͡s,,ə,,t͡sɤ,zè,ze4,ze,4,unknown,False,common,376,676
ze5,ze,t͡s,,ə,,t͡sɤ,ze,ze5,ze,5,unknown,False,common,376,676
zei1,zei,t͡s,,ə,i,t͡sei,zēi,zei1,zei,1,unknown,True,rare,377,677
zei2,zei,t͡s,,ə,i,t͡sei,zéi,zei2,zei,2,unknown,True,rare,377,677
zei3,zei,t͡s,,ə,i,t͡sei,zěi,zei3,zei,3,unknown,True,rare,377,677
zei4,zei,t͡s,,ə,i,t͡sei,zèi,zei4,zei,4,unknown,True,rare,377,677
zei5,zei,t͡s,,ə,i,t͡sei,zei,zei5,zei,5,unknown,True,rare,377,677
zou1,zou,t͡s,,ə,u,t͡sou,zōu,zou1,zou,1,unknown,False,common,378,678
zou2,zou,t͡s,,ə,u,t͡sou,zóu,zou2,zou,2,unknown,False,common,378,678
zou3,zou,t͡s,,ə,u,t͡sou,zǒu,zou3,zou,3,unknown,False,common,378,678
zou4,zou,t͡s,,ə,u,t͡sou,zòu,zou4,zou,4,unknown,False,common,378,678
zou5,zou,t͡s,,ə,u,t͡sou,zou,zou5,zou,5,unknown,False,common,378,678
zen1,zen,t͡s,,ə,n,t͡sən,zēn,zen1,zen,1,unknown,True,rare,379,679
zen2,zen,t͡s,,ə,n,t͡sən,zén,zen2,zen,2,unknown,True,rare,379,679
zen3,zen,t͡s,,ə,n,t͡sən,zěn,zen3,zen,3,unknown,True,rare,379,679
zen4,zen,t͡s,,ə,n,t͡sən,zèn,zen4,zen,4,unknown,True,rare,379,679
zen5,zen,t͡s,,ə,n,t͡sən,zen,zen5,zen,5,unknown,True,rare,379,679
zeng1,zeng,t͡s,,ə,ŋ,t͡səŋ,zēng,zeng1,zeng,1,unknown,False,common,380,680
zeng2,zeng,t͡s,,ə,ŋ,t͡səŋ,zéng,zeng2,zeng,2,unknown,False,common,380,680
zeng3,zeng,t͡s,,ə,ŋ,t͡səŋ,zěng,zeng3,zeng,3,unknown,False,common,380,680
zeng4,zeng,t͡s,,ə,ŋ,t͡səŋ,zèng,zeng4,zeng,4,unknown,False,common,380,680
zeng5,zeng,t͡s,,ə,ŋ,t͡səŋ,zeng,zeng5,zeng,5,unknown,False,common,380,680
za1,za,t͡s,,a,,t͡sa,zā,za1,za,1,unknown,False,common,381,681
za2,za,t͡s,,a,,t͡sa,zá,za2,za,2,unknown,False,common,381,681
za3,za,t͡s,,a,,t͡sa,zǎ,za3,za,3,unknown,False,common,381,681
za4,za,t͡s,,a,,t͡sa,zà,za4,za,4,unknown,False,common,381,681
za5,za,t͡s,,a,,t͡sa,za,za5,za,5,unknown,False,common,381,681
zai1,zai,t͡s,,a,i,t͡sai,zāi,zai1,zai,1,unknown,False,common,382,682
zai2,zai,t͡s,,a,i,t͡sai,zái,zai2,zai,2,unknown,False,common,382,682
zai3,zai,t͡s,,a,i,t͡sai,zǎi,zai3,zai,3,unknown,False,common,382,682
zai4,zai,t͡s,,a,i,t͡sai,zài,zai4,zai,4,unknown,False,common,382,682
zai5,zai,t͡s,,a,i,t͡sai,zai,zai5,zai,5,unknown,False,common,382,682
zao1,zao,t͡s,,a,u,t͡sau,zāo,zao1,zao,1,unknown,False,common,383,683
zao2,zao,t͡s,,a,u,t͡sau,záo,zao2,zao,2,unknown,False,common,383,683
zao3,zao,t͡s,,a,u,t͡sau,zǎo,zao3,zao,3,unknown,False,common,383,683
zao4,zao,t͡s,,a,u,t͡sau,zào,zao4,zao,4,unknown,False,common,383,683
zao5,zao,t͡s,,a,u,t͡sau,zao,zao5,zao,5,unknown,False,common,383,683
zan1,zan,t͡s,,a,n,t͡san,zān,zan1,zan,1,unknown,False,common,384,684
zan2,zan,t͡s,,a,n,t͡san,zán,zan2,zan,2,unknown,False,common,384,684
zan3,zan,t͡s,,a,n,t͡san,zǎn,zan3,zan,3,unknown,False,common,384,684
zan4,zan,t͡s,,a,n,t͡san,zàn,zan4,zan,4,unknown,False,common,384,684
zan5,zan,t͡s,,a,n,t͡san,zan,zan5,zan,5,unknown,False,common,384,684
zang1,zang,t͡s,,a,ŋ,t͡saŋ,zāng,zang1,zang,1,unknown,False,common,385,685
zang2,zang,t͡s,,a,ŋ,t͡saŋ,záng,zang2,zang,2,unknown,False,common,385,685
zang3,zang,t͡s,,a,ŋ,t͡saŋ,zǎng,zang3,zang,3,unknown,False,common,385,685
zang4,zang,t͡s,,a,ŋ,t͡saŋ,zàng,zang4,zang,4,unknown,False,common,385,685
zang5,zang,t͡s,,a,ŋ,t͡saŋ,zang,zang5,zang,5,unknown,False,common,385,685
zuo1,zuo,t͡s,w,ə,,t͡suo,zuō,zuo1,zuo,1,unknown,False,common,386,693
zuo2,zuo,t͡s,w,ə,,t͡suo,zuó,zuo2,zuo,2,unknown,False,common,386,693
zuo3,zuo,t͡s,w,ə,,t͡suo,zuǒ,zuo3,zuo,3,unknown,False,common,386,693
zuo4,zuo,t͡s,w,ə,,t͡suo,zuò,zuo4,zuo,4,unknown,False,common,386,693
zuo5,zuo,t͡s,w,ə,,t͡suo,zuo,zuo5,zuo,5,unknown,False,common,386,693
zui1,zui,t͡s,w,ə,i,t͡suei,zuī,zui1,zui,1,unknown,False,common,387,694
zui2,zui,t͡s,w,ə,i,t͡suei,zuí,zui2,zui,2,unknown,False,common,387,694
zui3,zui,t͡s,w,ə,i,t͡suei,zuǐ,zui3,zui,3,unknown,False,common,387,694
zui4,zui,t͡s,w,ə,i,t͡suei,zuì,zui4,zui,4,unknown,False,common,387,694
zui5,zui,t͡s,w,ə,i,t͡suei,zui,zui5,zui,5,unknown,False,common,387,694
zun1,zun,t͡s,w,ə,n,t͡suən,zūn,zun1,zun,1,unknown,True,rare,388,695
zun2,zun,t͡s,w,ə,n,t͡suən,zún,zun2,zun,2,unknown,True,rare,388,695
zun3,zun,t͡s,w,ə,n,t͡suən,zǔn,zun3,zun,3,unknown,True,rare,388,695
zun4,zun,t͡s,w,ə,n,t͡suən,zùn,zun4,zun,4,unknown,True,rare,388,695
zun5,zun,t͡s,w,ə,n,t͡suən,zun,zun5,zun,5,unknown,True,rare,388,695
zuan1,zuan,t͡s,w,a,n,t͡suan,zuān,zuan1,zuan,1,unknown,True,rare,389,699
zuan2,zuan,t͡s,w,a,n,t͡suan,zuán,zuan2,zuan,2,unknown,True,rare,389,699
zuan3,zuan,t͡s,w,a,n,t͡suan,zuǎn,zuan3,zuan,3,unknown,True,rare,389,699
zuan4,zuan,t͡s,w,a,n,t͡suan,zuàn,zuan4,zuan,4,unknown,True,rare,389,699
zuan5,zuan,t͡s,w,a,n,t͡suan,zuan,zuan5,zuan,5,unknown,True,rare,389,699
ci1,ci,t͡sʰ,,i,,t͡sʰɿ,cī,ci1,ci,1,unknown,False,common,390,704
ci2,ci,t͡sʰ,,i,,t͡sʰɿ,cí,ci2,ci,2,unknown,False,common,390,704
ci3,ci,t͡sʰ,,i,,t͡sʰɿ,cǐ,ci3,ci,3,unknown,False,common,390,704
ci4,ci,t͡sʰ,,i,,t͡sʰɿ,cì,ci4,ci,4,unknown,False,common,390,704
ci5,ci,t͡sʰ,,i,,t͡sʰɿ,ci,ci5,ci,5,unknown,False,common,390,704
cu1,cu,t͡sʰ,,u,,t͡sʰu,cū,cu1,cu,1,unknown,False,common,391,707
cu2,cu,t͡sʰ,,u,,t͡sʰu,cú,cu2,cu,2,unknown,False,common,391,707
cu3,cu,t͡sʰ,,u,,t͡sʰu,cǔ,cu3,cu,3,unknown,False,common,391,707
cu4,cu,t͡sʰ,,u,,t͡sʰu,cù,cu4,cu,4,unknown,False,common,391,707
cu5,cu,t͡sʰ,,u,,t͡sʰu,cu,cu5,cu,5,unknown,False,common,391,707
cong1,cong,t͡sʰ,,u,ŋ,t͡sʰuŋ,cōng,cong1,cong,1,unknown,False,common,392,708
cong2,cong,t͡sʰ,,u,ŋ,t͡sʰuŋ,cóng,cong2,cong,2,unknown,False,common,392,708
cong3,cong,t͡sʰ,,u,ŋ,t͡sʰuŋ,cǒng,cong3,cong,3,unknown,False,common,392,708
cong4,cong,t͡sʰ,,u,ŋ,t͡sʰuŋ,còng,cong4,cong,4,unknown,False,common,392,708
cong5,cong,t͡sʰ,,u,ŋ,t͡sʰuŋ,cong,cong5,cong,5,unknown,False,common,392,708
ce1,ce,t͡sʰ,,ə,,t͡sʰɤ,cē,ce1,ce,1,unknown,False,common,393,711
ce2,ce,t͡sʰ,,ə,,t͡sʰɤ,cé,ce2,ce,2,unknown,False,common,393,711
ce3,ce,t͡sʰ,,ə,,t͡sʰɤ,cě,ce3,ce,3,unknown,False,common,393,711
ce4,ce,t͡sʰ,,ə,,t͡sʰɤ,cè,ce4,ce,4,unknown,False,common,393,711
ce5,ce,t͡sʰ,,ə,,t͡sʰɤ,ce,ce5,ce,5,unknown,False,common,393,711
cei1,cei,t͡sʰ,,ə,i,t͡sʰei,cēi,cei1,cei,1,unknown,True,rare,394,712
cei2,cei,t͡sʰ,,ə,i,t͡sʰei,céi,cei2,cei,2,unknown,True,rare,394,712
cei3,cei,t͡sʰ,,ə,i,t͡sʰei,cěi,cei3,cei,3,unknown,True,rare,394,712
cei4,cei,t͡sʰ,,ə,i,t͡sʰei,cèi,cei4,cei,4,unknown,True,rare,394,712
cei5,cei,t͡sʰ,,ə,i,t͡sʰei,cei,cei5,cei,5,unknown,True,rare,394,712
cou1,cou,t͡sʰ,,ə,u,t͡sʰou,cōu,cou1,cou,1,unknown,True,rare,395,713
cou2,cou,t͡sʰ,,ə,u,t͡sʰou,cóu,cou2,cou,2,unknown,True,rare,395,713
cou3,cou,t͡sʰ,,ə,u,t͡sʰou,cǒu,cou3,cou,3,unknown,True,rare,395,713
cou4,cou,t͡sʰ,,ə,u,t͡sʰou,còu,cou4,cou,4,unknown,True,rare,395,713
cou5,cou,t͡sʰ,,ə,u,t͡sʰou,cou,cou5,cou,5,unknown,True,rare,395,713
cen1,cen,t͡sʰ,,ə,n,t͡sʰən,cēn,cen1,cen,1,unknown,False,common,396,714
cen2,cen,t͡sʰ,,ə,n,t͡sʰən,cén,cen2,cen,2,unknown,False,common,396,714
cen3,cen,t͡sʰ,,ə,n,t͡sʰən,cěn,cen3,cen,3,unknown,False,common,396,714
cen4,cen,t͡sʰ,,ə,n,t͡sʰən,cèn,cen4,cen,4,unknown,False,common,396,714
